,l,ls,epi,smt,para
0,0.7128038483329895,0.00018677765466543257,0,1,15
1,0.8091929380462849,5.722505827593486e-05,0,2,14
2,0.5119216025554136,5.653704146214337e-05,0,3,13
3,0.5101172347741263,0.0001485632274293423,0,4,12
4,0.807809162875703,5.441015510109735e-05,1,1,15
5,0.8102596738310273,7.835366922395895e-05,1,2,14
6,0.5041912161770711,9.95489749187452e-05,1,3,13
7,0.5085559937337386,0.00032506004169950334,1,4,12
8,0.5031514622675612,0.00013602295756734106,2,1,15
9,0.6165709020814312,0.0001411161335199835,2,2,14
10,0.5092470847195328,0.00017493900661520907,2,3,13
11,0.5038932705773589,0.00017429947153933958,2,4,12
12,0.5096853205481651,0.00015632617366575756,3,1,15
13,0.5036793643110958,0.000183843083083781,3,2,14
14,0.504360886755927,0.00013092807031983843,3,3,13
15,0.5040319119234381,0.0001752832813664442,3,4,12
16,0.9044041146142718,7.821251726180745e-05,4,1,15
17,0.7105005273716088,8.541105729697958e-05,4,2,14
18,0.506063746676289,0.00019201940116495432,4,3,13
19,0.6168885572504577,0.00011592488551492904,4,4,12
20,0.902591718198211,5.856674343952889e-05,5,1,15
21,0.5112031757319938,9.163131536953969e-05,5,2,14
22,0.5066370808202134,6.508808942367235e-05,5,3,13
23,0.5057292347484487,0.0001028597756811321,5,4,12
24,0.9035261479071992,4.4300249193977694e-05,6,1,15
25,0.8101273320279656,0.0001430010286622227,6,2,14
26,0.7119066625274749,9.629918055733127e-05,6,3,13
27,0.6160958832815473,0.00021286790925845436,6,4,12
28,0.9041973938921424,2.3422751673514428e-05,7,1,15
29,0.807363029060445,6.0659936387413175e-05,7,2,14
30,0.6192434586516946,7.544533959382365e-05,7,3,13
31,0.5150609181104269,0.00014194593162776857,7,4,12
32,0.8096557796030499,7.736212237092724e-05,8,1,15
33,0.6188721083474389,7.079722383444964e-05,8,2,14
34,0.5122194524253602,0.000163004298402307,8,3,13
35,0.5091649999373477,0.00023797009464759616,8,4,12
36,0.7139597848755175,6.29211719165997e-05,9,1,15
37,0.7123212551191891,8.736241888771571e-05,9,2,14
38,0.5059742024264233,0.00013171207523105576,9,3,13
39,0.5035153229322772,0.00016416753880237013,9,4,12
40,0.8089383310878893,0.00010317211671700646,10,1,15
41,0.8067067717508667,4.727791882606065e-05,10,2,14
42,0.6182139720750125,6.183230851476782e-05,10,3,13
43,0.5057378845779867,0.00017099098574470726,10,4,12
44,0.9032933664483469,7.043701720530847e-05,11,1,15
45,0.8083998317172731,9.523844001932778e-05,11,2,14
46,0.6178882845810301,0.00020303278461982657,11,3,13
47,0.615061572543341,8.560686996141754e-05,11,4,12
48,0.7131216038863075,9.404974690380934e-05,12,1,15
49,0.8080822227010005,4.6166186680510444e-05,12,2,14
50,0.5080360921864443,0.00012128102293380814,12,3,13
51,0.5026954648473005,0.00014171339736239916,12,4,12
52,0.90371908581316,0.00010604015291403798,13,1,15
53,0.8089862379624886,0.0001308175072056365,13,2,14
54,0.711979000378375,0.00022788597250099834,13,3,13
55,0.5047877790409375,0.00010773373873012157,13,4,12
56,0.617902490816971,0.00017164844375351475,14,1,15
57,0.8078986401179606,0.00010872552990090098,14,2,14
58,0.5066221272173344,0.00014422741499069003,14,3,13
59,0.6148943614666289,7.354361115754983e-05,14,4,12
60,0.8066000766654963,3.874326312482105e-05,15,1,15
61,0.7132569021882965,8.76649173375351e-05,15,2,14
62,0.5056210709492943,7.44973435542926e-05,15,3,13
63,0.5143908111628894,0.00018770105388884423,15,4,12
64,0.8085119750633056,6.29234111357221e-05,16,1,15
65,0.8086031766440545,4.038444915232296e-05,16,2,14
66,0.7140831633285805,0.0001898804795074404,16,3,13
67,0.504290567500168,0.000212293781042433,16,4,12
68,0.7103275616069112,0.00010915967409224946,17,1,15
69,0.7141253688416371,0.00019603444563809423,17,2,14
70,0.7130166023037867,5.9044941196418416e-05,17,3,13
71,0.6173240701446426,0.00014274078482259177,17,4,12
72,0.9034832213520325,2.441399321903329e-05,18,1,15
73,0.7130653591238835,8.145601423151064e-05,18,2,14
74,0.617302089875864,0.00010360088902539984,18,3,13
75,0.5053989343846033,8.907430498206842e-05,18,4,12
76,0.9027363644927995,8.569949175668617e-05,19,1,15
77,0.8087008891550921,8.420820507658828e-05,19,2,14
78,0.5052397073772782,0.00013388027144378475,19,3,13
79,0.5049824350067796,7.479502991061593e-05,19,4,12
80,0.9035803273441586,2.8883347371968e-05,20,1,15
81,0.8080328874502537,4.940261807545527e-05,20,2,14
82,0.6146888420780717,4.286614399986997e-05,20,3,13
83,0.6189365689495637,0.00012092431688751382,20,4,12
84,0.9036073536485992,6.122925330195693e-05,21,1,15
85,0.6161993233224792,0.00010672102806626731,21,2,14
86,0.6160299076295749,7.382611041651497e-05,21,3,13
87,0.5059985025497286,0.00023908349915392223,21,4,12
88,0.9034821866374854,2.9195946887000463e-05,22,1,15
89,0.7136028927426202,0.00018094251843476654,22,2,14
90,0.5082836714793775,0.0002643382960076281,22,3,13
91,0.6170935031160726,0.00030482904768809344,22,4,12
92,0.8091755087348724,9.407814095866155e-05,23,1,15
93,0.8076271419575308,6.249416637937652e-05,23,2,14
94,0.7110116765666243,7.186872602780362e-05,23,3,13
95,0.5122149097594125,0.00013195265619681088,23,4,12
96,0.9041455119335654,5.190464467867609e-05,24,1,15
97,0.7125060210827021,0.00010064136842741111,24,2,14
98,0.5038173541870976,9.279464086317166e-05,24,3,13
99,0.505248312013409,0.00010999113392589694,24,4,12
100,0.8075260492493722,0.00010367929231003281,25,1,15
101,0.5109494016370962,0.00017120479816451706,25,2,14
102,0.7107078481274398,0.00014965037274263502,25,3,13
103,0.5056657314457886,0.0001762219937734176,25,4,12
104,0.8093703817665036,0.00010366432044611722,26,1,15
105,0.71151053246306,0.0002557058328417214,26,2,14
106,0.506890156188188,9.55269152348065e-05,26,3,13
107,0.5048199208333645,0.0003046920806627726,26,4,12
108,0.9050806183376787,5.931240735694492e-05,27,1,15
109,0.6205368209229513,7.338722443652804e-05,27,2,14
110,0.7142814141261236,9.978125710410074e-05,27,3,13
111,0.6148817289443577,0.00015606557894800677,27,4,12
112,0.8077585315087996,8.057239797519543e-05,28,1,15
113,0.7132460339789359,5.656083951037009e-05,28,2,14
114,0.5056575308482261,0.00010809210224553747,28,3,13
115,0.5119000436652996,0.00011673652453561716,28,4,12
116,0.9034262468449664,7.102989822050737e-05,29,1,15
117,0.806905262874816,4.805601473384209e-05,29,2,14
118,0.7148214965890829,5.8347091872712334e-05,29,3,13
119,0.5115276112074092,0.00025149085443145413,29,4,12
120,0.7122168371610406,9.954404494616002e-05,30,1,15
121,0.716066149587415,0.00010992067549435997,30,2,14
122,0.7146482197181497,0.00018754286251329824,30,3,13
123,0.6147712942739428,0.00017965495213870662,30,4,12
124,0.809603328013269,8.317122646634449e-05,31,1,15
125,0.7140789405088735,0.00026524881075307334,31,2,14
126,0.5045486574630015,7.607631058000233e-05,31,3,13
127,0.5074506636661575,0.00022207635008553595,31,4,12
128,0.9045284205366242,5.1657233090542395e-05,32,1,15
129,0.6170008129670034,0.00014315630832819338,32,2,14
130,0.6176882581374376,9.37944021314259e-05,32,3,13
131,0.502211334462224,7.40695728993364e-05,32,4,12
132,0.8064061166124182,0.00011228404670058377,33,1,15
133,0.8090521081492406,6.403466537276913e-05,33,2,14
134,0.615849964919717,0.0001509143742857706,33,3,13
135,0.5070273935962625,0.00012153264102967925,33,4,12
136,0.903470277445709,6.353964075074366e-05,34,1,15
137,0.5058968684571209,0.0002720454396795051,34,2,14
138,0.616688404772137,0.00010084735155989222,34,3,13
139,0.5056370289449219,0.00017444914675354792,34,4,12
140,0.9041675406791282,3.4127144996116446e-05,35,1,15
141,0.5049044238971554,0.00010257080571859754,35,2,14
142,0.505123911850394,0.00015295091433993206,35,3,13
143,0.5056228909481705,0.00014939675179172768,35,4,12
144,0.902340374380317,4.2502038911143114e-05,36,1,15
145,0.807405137698648,9.042745405122078e-05,36,2,14
146,0.6152427863889103,7.502614254942266e-05,36,3,13
147,0.5075986049506915,0.0001311862137019767,36,4,12
148,0.9041063363244721,6.902205946545303e-05,37,1,15
149,0.8065284643755214,8.801790351164318e-05,37,2,14
150,0.5104870705203132,0.00011087127534654646,37,3,13
151,0.507663742099214,0.0002564543808680528,37,4,12
152,0.904582976113329,5.0767925965764755e-05,38,1,15
153,0.508766100058274,0.00015497317767520773,38,2,14
154,0.6182584246396795,0.00010249352397722101,38,3,13
155,0.6159267396499029,0.00010328733398985132,38,4,12
156,0.9049934766780412,7.922809359351123e-05,39,1,15
157,0.8079451663621471,7.629122584973258e-05,39,2,14
158,0.5117474435974538,0.0002595218867577025,39,3,13
159,0.619463077838693,0.00010030912304709276,39,4,12
160,0.904452243432714,7.104166967193826e-05,40,1,15
161,0.808191447876666,6.320654559400436e-05,40,2,14
162,0.5143217510340102,0.0002115218555395642,40,3,13
163,0.5091069601429775,0.0003159190214571556,40,4,12
164,0.511882980644982,0.0002024596671582112,41,1,15
165,0.8085983659234609,6.431400280339499e-05,41,2,14
166,0.504479623266487,0.00012542725438356774,41,3,13
167,0.6176687306257514,0.00020059311300315595,41,4,12
168,0.9039876883188122,8.132486079103099e-05,42,1,15
169,0.6157770597100757,8.108470773564019e-05,42,2,14
170,0.5096256339060905,9.825949266544336e-05,42,3,13
171,0.5045840932257821,0.00013805152612428087,42,4,12
172,0.9039456949019576,3.34090532381523e-05,43,1,15
173,0.8084316187507016,3.737875328655677e-05,43,2,14
174,0.5040383166350688,8.414548417791594e-05,43,3,13
175,0.6187822561330176,0.00021275233825733506,43,4,12
176,0.9017387983614009,7.260729032421639e-05,44,1,15
177,0.5100066483961032,0.00017663296713681264,44,2,14
178,0.6189109017178692,0.00011142134997360849,44,3,13
179,0.511938170338537,0.00020906871559297688,44,4,12
180,0.9032989351938236,4.519666193958573e-05,45,1,15
181,0.6180732188955621,0.00010224233436014167,45,2,14
182,0.7120968986924767,6.490067529411073e-05,45,3,13
183,0.5115457705005447,0.00017749820413690996,45,4,12
184,0.9019038766243636,0.00011187711221139615,46,1,15
185,0.8092009530485604,0.00010834291377041434,46,2,14
186,0.5048665053542661,0.00022104107924146108,46,3,13
187,0.5077622175967685,0.00014961614657232284,46,4,12
188,0.5026905985655615,8.890615199581191e-05,47,1,15
189,0.5109592915067235,0.00015108640244365756,47,2,14
190,0.6196945297353631,0.00011170522984768745,47,3,13
191,0.5030823273151663,0.00011195370717916981,47,4,12
192,0.9037351040345828,4.0061545852118735e-05,48,1,15
193,0.8080359724650198,4.0451964550485716e-05,48,2,14
194,0.5034347085449572,9.129651611133253e-05,48,3,13
195,0.5079485859719447,0.0002650317803490044,48,4,12
196,0.9039286094774728,3.8236803820677735e-05,49,1,15
197,0.8077161363608154,8.358620502307013e-05,49,2,14
198,0.5013350790406719,0.00016593562013201126,49,3,13
199,0.508052519448275,0.00015196743331634153,49,4,12
200,0.5042004946126231,0.00031173395125856385,0,5,11
201,0.5048337996556584,0.000173598475462759,0,6,10
202,0.5075460809970076,0.0001234701676573852,0,7,9
203,0.5047174571489955,0.0002831046370537835,0,8,8
204,0.5103021033123041,9.159912912060725e-05,1,5,11
205,0.5060278715806539,0.0001116696562894237,1,6,10
206,0.5066287236143675,0.0001977310217012575,1,7,9
207,0.5038681569463664,0.00016353886831935627,1,8,8
208,0.5037925187595065,8.610899111017938e-05,2,5,11
209,0.510633245379666,0.000134346107373057,2,6,10
210,0.5087298048592681,0.0001260148447583998,2,7,9
211,0.5014965906897186,0.00012763962764427363,2,8,8
212,0.5084456730570335,0.0002889839090786447,3,5,11
213,0.5038606121126407,0.000169339466699832,3,6,10
214,0.5016106879635296,0.00018764718036294709,3,7,9
215,0.5069073422608714,9.267807857842309e-05,3,8,8
216,0.5044816047147672,0.00012121336738348944,4,5,11
217,0.5083848567870642,0.00015556601827287951,4,6,10
218,0.5049696798891873,0.0001227990827160663,4,7,9
219,0.5068410172190083,0.0001367887757257881,4,8,8
220,0.508229243040696,0.00013877955648473943,5,5,11
221,0.5088273348503463,0.00018254049206289038,5,6,10
222,0.5111558149565802,0.0001910574082367055,5,7,9
223,0.5037419457606808,0.00019350158706358105,5,8,8
224,0.5062016753009592,0.0003582635830142639,6,5,11
225,0.50601989063373,0.00014721016885620958,6,6,10
226,0.5055209331833384,0.0001475587337139984,6,7,9
227,0.5122911250267135,0.0001720007344558096,6,8,8
228,0.5033867698953675,0.00023184237022125316,7,5,11
229,0.5078973057806319,9.775693348211877e-05,7,6,10
230,0.5045872652203971,0.00013720628116601185,7,7,9
231,0.5070561145774252,0.00021818113127722557,7,8,8
232,0.5096139768868749,0.00016597942166263153,8,5,11
233,0.5032676465813216,0.00022088707953237102,8,6,10
234,0.5075132489067019,0.00011009439588135152,8,7,9
235,0.5055130937042878,0.00012810538997801664,8,8,8
236,0.510148251498011,9.278600470905798e-05,9,5,11
237,0.5066965356959535,0.00019511623017593095,9,6,10
238,0.5084829687982336,0.00018813565620783522,9,7,9
239,0.5065706655047569,0.0001582319200277403,9,8,8
240,0.5109086702695005,0.00010773271188180675,10,5,11
241,0.5092432414931907,0.00013886677728696314,10,6,10
242,0.5106698815005166,0.00022710796807161868,10,7,9
243,0.5022665154266921,6.502549153506557e-05,10,8,8
244,0.5037339659183566,0.00022853120863582026,11,5,11
245,0.5110881120249638,0.00024944322394140244,11,6,10
246,0.5010123846167913,0.0001379079351741564,11,7,9
247,0.5050991823507656,0.00015041357922513084,11,8,8
248,0.5072530545992279,0.00016279734143959712,12,5,11
249,0.5080193651379814,0.00015522820434086648,12,6,10
250,0.5049918857545493,0.0001100130851245563,12,7,9
251,0.5126264548095215,6.896066782908923e-05,12,8,8
252,0.5078673028601911,9.901946729143448e-05,13,5,11
253,0.5091819809619499,0.00012756951644870797,13,6,10
254,0.5080318014332502,0.00017678740506948156,13,7,9
255,0.5052339936463389,0.00017512535600884915,13,8,8
256,0.5091344513363327,0.00039438106870565306,14,5,11
257,0.5069961172753331,0.0001027059012375427,14,6,10
258,0.5034156636905791,0.00011619791444640132,14,7,9
259,0.5084260282135196,7.021511988366986e-05,14,8,8
260,0.5117579709911239,0.00018712997068365495,15,5,11
261,0.503559897454133,0.0002286389168317359,15,6,10
262,0.5117189161006817,0.00022487408701625847,15,7,9
263,0.5070097288708306,0.0002612634791007401,15,8,8
264,0.5043029154951703,0.00019608549523109903,16,5,11
265,0.5055824009462777,0.00019597329828615993,16,6,10
266,0.5090625656265431,8.642211215638073e-05,16,7,9
267,0.5035757322081089,9.785066521959664e-05,16,8,8
268,0.5059321398885783,0.00031885428389394934,17,5,11
269,0.504761633434685,5.932992504694654e-05,17,6,10
270,0.5020424643613847,0.00018243835514924586,17,7,9
271,0.5052504722524905,0.00017193882239889533,17,8,8
272,0.507412257479595,0.00018796124605012632,18,5,11
273,0.5079148746879519,9.934623065165669e-05,18,6,10
274,0.5083601320896947,0.00010620314224673807,18,7,9
275,0.5076653784519728,0.00017489722893440976,18,8,8
276,0.5049763674151407,8.512326022822028e-05,19,5,11
277,0.5073392408611843,0.00015614746288212177,19,6,10
278,0.5044659867856731,0.00012554736090343246,19,7,9
279,0.5058849388089679,0.0001553941814026846,19,8,8
280,0.5018333469733524,0.00017423533783411695,20,5,11
281,0.5055807134977046,0.00013537175817464366,20,6,10
282,0.503879636949266,0.0002785103162982814,20,7,9
283,0.507392791456418,7.287877074695521e-05,20,8,8
284,0.5055096727852596,5.348107424454532e-05,21,5,11
285,0.5060747199244293,0.00010670281648416959,21,6,10
286,0.5064870950655329,0.0001308594965596559,21,7,9
287,0.5024102709379221,0.00026157503801103996,21,8,8
288,0.5081048400332708,0.00012072854299448865,22,5,11
289,0.5017575813312871,0.00014982117510247138,22,6,10
290,0.5109839059651551,0.0002342150517215964,22,7,9
291,0.506631400345766,3.6854314265753526e-05,22,8,8
292,0.5015793448528416,0.00021653221353564963,23,5,11
293,0.5048402401865623,0.00017505266038318125,23,6,10
294,0.5098451926794151,0.00029552589226268397,23,7,9
295,0.5089372759231849,5.262287965530123e-05,23,8,8
296,0.5040442305427505,9.580747286285297e-05,24,5,11
297,0.5061044861264957,0.00024141244486758538,24,6,10
298,0.5078924041665931,0.0003001944762754041,24,7,9
299,0.5110710667958145,0.00017870562670351285,24,8,8
300,0.5047297013664361,0.00013714575546562468,25,5,11
301,0.5065413485191033,0.0001037001066542302,25,6,10
302,0.5023479224776662,0.0002515311033235856,25,7,9
303,0.5036549494003001,0.00033871717530809117,25,8,8
304,0.5074012125651838,0.0001668166081483637,26,5,11
305,0.5070442803350067,0.0001791686423270419,26,6,10
306,0.5089970628830104,0.00014216298438762628,26,7,9
307,0.5098453530457361,0.00013969823995049201,26,8,8
308,0.505243832639963,0.00021489874561238538,27,5,11
309,0.5017069558509486,0.0001982581445903297,27,6,10
310,0.5028912247382625,0.00016677882973677367,27,7,9
311,0.5090271837756108,0.00013402169140030556,27,8,8
312,0.5053743163423119,0.0002144344761888673,28,5,11
313,0.5104169760564644,0.00014219199454216963,28,6,10
314,0.5074995895962934,0.00026074802144086795,28,7,9
315,0.5061026480860573,9.350490819633833e-05,28,8,8
316,0.5073481697198711,7.986949687348222e-05,29,5,11
317,0.5078737833643481,0.00014554733306391815,29,6,10
318,0.5039767891241497,0.00012656632032233422,29,7,9
319,0.5039274813771439,0.00015205540332040768,29,8,8
320,0.5053675537472402,0.00012064862476126891,30,5,11
321,0.50342587575363,0.00023823104273498142,30,6,10
322,0.5104960729951025,0.00020008241735597877,30,7,9
323,0.50739393478226,0.00022485545258584078,30,8,8
324,0.5057544607250305,0.00011408090149523643,31,5,11
325,0.5061508799465542,0.00019714039253451902,31,6,10
326,0.5056356056814479,0.00024782991528688077,31,7,9
327,0.5033635304841655,0.00015567199015726192,31,8,8
328,0.5041114492607363,0.0003340639216992843,32,5,11
329,0.5109325101989446,0.00036763818203595813,32,6,10
330,0.5071147879109842,0.0001850137644397844,32,7,9
331,0.5057897167585952,0.00021424965710063,32,8,8
332,0.5098637717222229,0.00030113975163128403,33,5,11
333,0.5045565434253569,8.237373454155351e-05,33,6,10
334,0.5075556620622073,0.00024460798007843744,33,7,9
335,0.5027541605703474,0.0002356293517356994,33,8,8
336,0.5119011543037671,0.00019997059131093094,34,5,11
337,0.5063432418493063,0.00032668719102490817,34,6,10
338,0.5082289350981144,0.00018865184040727344,34,7,9
339,0.5051081016816471,0.00032934128190143343,34,8,8
340,0.5049161487983866,9.272614064193307e-05,35,5,11
341,0.5095967729771633,9.39304681141092e-05,35,6,10
342,0.5021968707386262,4.8023266921887314e-05,35,7,9
343,0.5082957964059858,0.00032335720372677577,35,8,8
344,0.5034129725316976,0.00014673797027104382,36,5,11
345,0.5035490755696361,0.00015977056607658168,36,6,10
346,0.5052373802838493,0.0001517996341375486,36,7,9
347,0.5058751169378348,0.00015939956205871121,36,8,8
348,0.5093560378517419,0.0001411969206420677,37,5,11
349,0.5121436286642274,0.0003581076927334772,37,6,10
350,0.5017399433938124,0.00027351395342556584,37,7,9
351,0.5081225066467692,0.0003237180400887976,37,8,8
352,0.5036970295792459,0.00014949601581498552,38,5,11
353,0.5040664218450639,0.00020642317359537748,38,6,10
354,0.5058160091358511,0.00019098533155444656,38,7,9
355,0.509037284350383,7.530732027999248e-05,38,8,8
356,0.5059199068691885,0.00010560037816383463,39,5,11
357,0.5038843007812905,0.00012827475552484855,39,6,10
358,0.5061592942082129,0.00025715488737538774,39,7,9
359,0.506552603082841,0.00020063326909726213,39,8,8
360,0.5033898437016912,0.00029315129017960453,40,5,11
361,0.5064611660366783,5.688816313768154e-05,40,6,10
362,0.5092767099862661,0.00020012550051994358,40,7,9
363,0.5065982867969471,6.827049828890343e-05,40,8,8
364,0.5014814587803187,0.00020709646405549313,41,5,11
365,0.5064323625454399,0.00010556840912213862,41,6,10
366,0.5036880784672633,0.00019892677368679642,41,7,9
367,0.5090992396758909,0.00016377220567817609,41,8,8
368,0.50664290217162,0.0001664518578555817,42,5,11
369,0.5076105178922087,0.0001086283983546235,42,6,10
370,0.5059684354627594,0.00019515190951791968,42,7,9
371,0.5033945694224313,0.00011723608790275364,42,8,8
372,0.5089815120234605,0.00015566799997577594,43,5,11
373,0.5104825914031162,0.00015357921554840965,43,6,10
374,0.5044808073897452,0.00019757542203410487,43,7,9
375,0.5046964148612105,0.00014850747387360692,43,8,8
